target,model_targets,model,nmr_only,dataset_fraction,max_evals,accuracy_mean,accuracy_lb,accuracy_hb,f1_mean,f1_lb,f1_hb
metal,"['metal', 'E_ligand']",random_forest,True,0.01,100,0.8287419918462435,0.8210996705093634,0.8363843131831237,0.8278446576729023,0.8203170391775388,0.8353722761682657
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.01,100,0.3172684915550379,0.3085119234310827,0.3260250596789931,0.2508097925419458,0.2430406923239674,0.2585788927599241
metal,"['metal', 'E_ligand']",random_forest,True,0.01,100,0.83407105416424,0.8265326906315056,0.8416094176969744,0.8339029626685999,0.8264978579236082,0.8413080674135915
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.01,100,0.3126092020966802,0.3053375138728879,0.3198808903204725,0.256009157756658,0.2483072265564097,0.2637110889569063
metal,"['metal', 'E_ligand']",random_forest,True,0.1,100,0.8776354105998836,0.8717886933056229,0.8834821278941443,0.8776786699414197,0.8718062847324083,0.8835510551504312
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.1,100,0.3679382644146767,0.3547287601423594,0.3811477686869941,0.2939479442162735,0.2809588476449324,0.3069370407876147
metal,"['metal', 'E_ligand']",random_forest,True,0.5,100,0.8691613278974957,0.8615318882701599,0.8767907675248314,0.8692133356128406,0.8615800729949217,0.8768465982307596
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.5,100,0.3372743156668608,0.3310590333907485,0.3434895979429731,0.2814097710175843,0.27618758115056,0.2866319608846085
metal,"['metal', 'E_ligand']",random_forest,True,1.0,100,0.8799359347699476,0.8744199971062231,0.8854518724336721,0.8799847702063188,0.874467271495656,0.8855022689169817
E_ligand,"['metal', 'E_ligand']",random_forest,True,1.0,100,0.342632498543972,0.3341973751877346,0.3510676219002093,0.2748274953051481,0.2681380905805533,0.2815169000297429
metal,"['metal', 'E_ligand']",random_forest,True,0.5,100,0.8714909726266743,0.8639339232238303,0.8790480220295183,0.8715452143815842,0.8639813318436711,0.8791090969194972
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.5,100,0.3308386721025044,0.3243066766724403,0.3373706675325684,0.2630820678048721,0.2571102896764785,0.2690538459332657
metal,"['metal', 'E_ligand']",random_forest,True,1.0,100,0.8794991263832266,0.8738435630674523,0.8851546896990009,0.8795474099861957,0.8738870481566051,0.8852077718157864
E_ligand,"['metal', 'E_ligand']",random_forest,True,1.0,100,0.3399242865463017,0.3310572953086709,0.3487912777839324,0.2711368345081691,0.2640802084418602,0.2781934605744781
metal,"['metal', 'E_ligand']",extra_trees,True,0.01,100,0.8898078043098427,0.8825480945812378,0.8970675140384476,0.8898500055499164,0.8825894329249278,0.8971105781749051
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.01,100,0.3806057076295864,0.3745267519556801,0.3866846633034927,0.3338437086095865,0.3291298503574138,0.3385575668617592
metal,"['metal', 'E_ligand']",extra_trees,True,0.01,100,0.8676470588235293,0.8595842485022264,0.8757098691448323,0.867709403524586,0.8596283361657385,0.8757904708834335
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.01,100,0.3831391962725684,0.3774834198200075,0.3887949727251293,0.3408794736876844,0.3341746199765841,0.3475843273987846
metal,"['metal', 'E_ligand']",extra_trees,True,0.1,100,0.8894292370413511,0.883223853912273,0.8956346201704293,0.8894169751171264,0.8832465527408211,0.8955873974934316
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.1,100,0.413511939429237,0.4098560096829803,0.4171678691754936,0.3593902858364907,0.3550580102408132,0.3637225614321683
metal,"['metal', 'E_ligand']",extra_trees,True,0.5,100,0.864502038439138,0.8600351848336937,0.8689688920445823,0.8645390567148666,0.8600648808774098,0.8690132325523234
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.5,100,0.4110366919044845,0.405844789089345,0.4162285947196241,0.3461596703620343,0.3418924019194988,0.3504269388045698
metal,"['metal', 'E_ligand']",extra_trees,True,1.0,100,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand']",extra_trees,True,1.0,100,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
metal,"['metal', 'E_ligand']",extra_trees,True,0.5,100,0.8762085032032616,0.8726876832181101,0.8797293231884131,0.8762533466378061,0.8727319840064861,0.879774709269126
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.5,100,0.4217530576587071,0.4187373892523244,0.4247687260650897,0.3612445652151955,0.3585689905562634,0.3639201398741276
metal,"['metal', 'E_ligand']",extra_trees,True,1.0,100,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand']",extra_trees,True,1.0,100,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
metal,"['metal', 'X3_ligand']",random_forest,True,0.01,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.01,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.1,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.5,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,1.0,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.5,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,1.0,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,0.01,100,0.6966511357018054,0.6901142701630872,0.7031880012405235,0.6864772723037686,0.6800195006888223,0.692935043918715
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,0.01,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,0.1,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,0.5,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,1.0,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,0.5,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",extra_trees,True,1.0,100,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",extra_trees,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand']",random_forest,True,0.01,200,0.8503785672684915,0.8440578959052574,0.8566992386317256,0.8502768959098018,0.8440401111496909,0.8565136806699127
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.01,200,0.352853814793244,0.3460636882314477,0.3596439413550403,0.3138949013301848,0.3078112641682693,0.3199785384921002
metal,"['metal', 'E_ligand']",random_forest,True,0.01,200,0.8511648223645893,0.845123700281987,0.8572059444471917,0.8511772841547165,0.8451716571489122,0.8571829111605208
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.01,200,0.3539021549213744,0.3426342291733522,0.3651700806693967,0.3127506476841867,0.3024770009535675,0.323024294414806
metal,"['metal', 'E_ligand']",random_forest,True,0.1,200,0.877140361094933,0.8714723214895954,0.8828084007002706,0.8771712859904378,0.8715219066040978,0.8828206653767778
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.1,200,0.4025626092020967,0.3961590258333786,0.4089661925708147,0.3398309388151497,0.3325694726701513,0.3470924049601482
metal,"['metal', 'E_ligand']",random_forest,True,0.5,200,0.8640943506115317,0.8573691543515561,0.8708195468715073,0.8635630582556899,0.8569453044573548,0.870180812054025
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.5,200,0.3070762958648806,0.3020601047740178,0.3120924869557434,0.2199105581481077,0.2158371151113542,0.2239840011848613
metal,"['metal', 'E_ligand']",random_forest,True,1.0,200,0.8524752475247526,0.8437894751652757,0.8611610198842294,0.8520468174197106,0.8434512196171288,0.8606424152222923
E_ligand,"['metal', 'E_ligand']",random_forest,True,1.0,200,0.3028246942341293,0.2982202785687728,0.3074291098994858,0.2195868069798141,0.2156921935386523,0.2234814204209758
metal,"['metal', 'E_ligand']",random_forest,True,0.5,200,0.8725101921956903,0.865106065842083,0.8799143185492975,0.8720335175849094,0.8646346348712152,0.8794324002986037
E_ligand,"['metal', 'E_ligand']",random_forest,True,0.5,200,0.2945544554455445,0.2887462543039659,0.300362656587123,0.2121347351865921,0.2059164372845397,0.2183530330886445
metal,"['metal', 'E_ligand']",random_forest,True,1.0,200,0.853640069889342,0.8453887252234659,0.8618914145552182,0.8532054371997246,0.8450438562467968,0.8613670181526525
E_ligand,"['metal', 'E_ligand']",random_forest,True,1.0,200,0.3004076878276063,0.295131081900517,0.3056842937546956,0.2181217043402,0.2138425911836717,0.2224008174967283
metal,"['metal', 'E_ligand']",extra_trees,True,0.01,200,0.8898078043098427,0.8825480945812378,0.8970675140384476,0.8898500055499164,0.8825894329249278,0.8971105781749051
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.01,200,0.3806057076295864,0.3745267519556801,0.3866846633034927,0.3338437086095865,0.3291298503574138,0.3385575668617592
metal,"['metal', 'E_ligand']",extra_trees,True,0.01,200,0.8676470588235293,0.8595842485022264,0.8757098691448323,0.867709403524586,0.8596283361657385,0.8757904708834335
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.01,200,0.3831391962725684,0.3774834198200075,0.3887949727251293,0.3408794736876844,0.3341746199765841,0.3475843273987846
metal,"['metal', 'E_ligand']",extra_trees,True,0.1,200,0.8894292370413511,0.883223853912273,0.8956346201704293,0.8894169751171264,0.8832465527408211,0.8955873974934316
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.1,200,0.413511939429237,0.4098560096829803,0.4171678691754936,0.3593902858364907,0.3550580102408132,0.3637225614321683
metal,"['metal', 'E_ligand']",extra_trees,True,0.5,200,0.864502038439138,0.8600351848336937,0.8689688920445823,0.8645390567148666,0.8600648808774098,0.8690132325523234
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.5,200,0.4110366919044845,0.405844789089345,0.4162285947196241,0.3461596703620343,0.3418924019194988,0.3504269388045698
metal,"['metal', 'E_ligand']",extra_trees,True,1.0,200,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand']",extra_trees,True,1.0,200,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
metal,"['metal', 'E_ligand']",extra_trees,True,0.5,200,0.8762085032032616,0.8726876832181101,0.8797293231884131,0.8762533466378061,0.8727319840064861,0.879774709269126
E_ligand,"['metal', 'E_ligand']",extra_trees,True,0.5,200,0.4217530576587071,0.4187373892523244,0.4247687260650897,0.3612445652151955,0.3585689905562634,0.3639201398741276
metal,"['metal', 'E_ligand']",extra_trees,True,1.0,200,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand']",extra_trees,True,1.0,200,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.8287419918462435,0.8210996705093634,0.8363843131831237,0.8278446576729023,0.8203170391775388,0.8353722761682657
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.3172684915550379,0.3085119234310827,0.3260250596789931,0.2508097925419458,0.2430406923239674,0.2585788927599241
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.83407105416424,0.8265326906315056,0.8416094176969744,0.8339029626685999,0.8264978579236082,0.8413080674135915
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.3126092020966802,0.3053375138728879,0.3198808903204725,0.256009157756658,0.2483072265564097,0.2637110889569063
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.1,100,0.8776354105998836,0.8717886933056229,0.8834821278941443,0.8776786699414197,0.8718062847324083,0.8835510551504312
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.1,100,0.3679382644146767,0.3547287601423594,0.3811477686869941,0.2939479442162735,0.2809588476449324,0.3069370407876147
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.8691613278974957,0.8615318882701599,0.8767907675248314,0.8692133356128406,0.8615800729949217,0.8768465982307596
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.3372743156668608,0.3310590333907485,0.3434895979429731,0.2814097710175843,0.27618758115056,0.2866319608846085
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.8799359347699476,0.8744199971062231,0.8854518724336721,0.8799847702063188,0.874467271495656,0.8855022689169817
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.342632498543972,0.3341973751877346,0.3510676219002093,0.2748274953051481,0.2681380905805533,0.2815169000297429
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.8714909726266743,0.8639339232238303,0.8790480220295183,0.8715452143815842,0.8639813318436711,0.8791090969194972
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.3308386721025044,0.3243066766724403,0.3373706675325684,0.2630820678048721,0.2571102896764785,0.2690538459332657
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.8794991263832266,0.8738435630674523,0.8851546896990009,0.8795474099861957,0.8738870481566051,0.8852077718157864
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.3399242865463017,0.3310572953086709,0.3487912777839324,0.2711368345081691,0.2640802084418602,0.2781934605744781
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",random_forest,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.8898078043098427,0.8825480945812378,0.8970675140384476,0.8898500055499164,0.8825894329249278,0.8971105781749051
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.3806057076295864,0.3745267519556801,0.3866846633034927,0.3338437086095865,0.3291298503574138,0.3385575668617592
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.5632498543972044,0.5497770395859525,0.5767226692084564,0.4175104110919062,0.4032943680757954,0.4317264541080169
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.8676470588235293,0.8595842485022264,0.8757098691448323,0.867709403524586,0.8596283361657385,0.8757904708834335
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.3831391962725684,0.3774834198200075,0.3887949727251293,0.3408794736876844,0.3341746199765841,0.3475843273987846
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.1,100,0.8894292370413511,0.883223853912273,0.8956346201704293,0.8894169751171264,0.8832465527408211,0.8955873974934316
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.1,100,0.413511939429237,0.4098560096829803,0.4171678691754936,0.3593902858364907,0.3550580102408132,0.3637225614321683
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.864502038439138,0.8600351848336937,0.8689688920445823,0.8645390567148666,0.8600648808774098,0.8690132325523234
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.4110366919044845,0.405844789089345,0.4162285947196241,0.3461596703620343,0.3418924019194988,0.3504269388045698
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.8762085032032616,0.8726876832181101,0.8797293231884131,0.8762533466378061,0.8727319840064861,0.879774709269126
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.4217530576587071,0.4187373892523244,0.4247687260650897,0.3612445652151955,0.3585689905562634,0.3639201398741276
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.8636866627839256,0.8585281146048243,0.8688452109630269,0.8637317414756286,0.858574722946382,0.8688887600048751
E_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.4125218404193361,0.4068277022871251,0.4182159785515471,0.3523397157555993,0.3468259564989942,0.3578534750122044
X3_ligand,"['metal', 'E_ligand', 'X3_ligand']",extra_trees,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.01,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.01,200,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.01,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.01,200,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.1,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.1,200,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.5,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,0.5,200,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,1.0,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
X3_ligand,"['metal', 'X3_ligand']",random_forest,True,1.0,200,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
metal,"['metal', 'X3_ligand']",random_forest,True,0.5,200,0.5226849155503785,0.5144697341323923,0.5309000969683648,0.3589064475260286,0.3495628086387138,0.3682500864133434
