target,model_targets,model,nmr_only,dataset_fraction,max_evals,accuracy_mean,accuracy_lb,accuracy_hb,f1_mean,f1_lb,f1_hb
metal,['metal'],random_forest,True,0.01,100,0.8315958066394875,0.8240451403660632,0.8391464729129118,0.8308092256134781,0.8233661278671809,0.8382523233597754
metal,['metal'],random_forest,True,0.1,100,0.840768782760629,0.8340919764362617,0.8474455890849965,0.8408222960452238,0.834150299835371,0.8474942922550767
metal,['metal'],random_forest,True,0.5,100,0.8404775771694816,0.8309243742368422,0.850030780102121,0.8403347551019017,0.8308507584364284,0.849818751767375
metal,['metal'],random_forest,True,1.0,100,0.8396330809551543,0.8295977914667856,0.8496683704435231,0.8394940076997439,0.8295302242697479,0.84945779112974
metal,['metal'],logistic_regression,True,0.01,100,0.8390797903319743,0.8311138733989415,0.8470457072650072,0.8390894693549027,0.8311542291278937,0.8470247095819117
metal,['metal'],logistic_regression,True,0.1,100,0.8348864298194526,0.8288929456167322,0.840879914022173,0.834610615171053,0.828708515672909,0.8405127146691969
metal,['metal'],logistic_regression,True,0.5,100,0.8320034944670939,0.8278078256759076,0.8361991632582801,0.8318459611604336,0.8277165255108725,0.8359753968099948
metal,['metal'],logistic_regression,True,1.0,100,0.8322655794991263,0.8281213081236869,0.8364098508745657,0.8321224573549054,0.8280365902739946,0.8362083244358163
metal,['metal'],gradient_boosting,True,0.01,100,0.9007571345369833,0.891790779780086,0.9097234892938804,0.9008059525273004,0.8918231601076481,0.9097887449469528
metal,['metal'],gradient_boosting,True,0.1,100,0.9377693651718112,0.9330017562470848,0.942536974096538,0.937775478532112,0.9330155876839014,0.9425353693803226
metal,['metal'],gradient_boosting,True,0.5,100,0.939341875364007,0.9359005617612388,0.9427831889667752,0.9393587218982028,0.9359242149029656,0.9427932288934402
metal,['metal'],gradient_boosting,True,1.0,100,0.947495631916133,0.9438874273395804,0.9511038364926854,0.9475122389298865,0.9439016319318038,0.9511228459279693
metal,['metal'],svc,True,0.01,100,0.8864589400116483,0.8835666725475285,0.889351207475768,0.8861706748557792,0.883198209962462,0.8891431397490963
metal,['metal'],svc,True,0.1,100,0.9473209085614444,0.9452390226855693,0.9494027944373196,0.9473395846938631,0.9452597196331812,0.9494194497545452
metal,['metal'],svc,True,0.5,100,0.9574839836924868,0.9541990147364482,0.9607689526485254,0.9575050875350366,0.9542195379741668,0.9607906370959064
metal,['metal'],svc,True,1.0,100,0.9624635993011064,0.958964759756228,0.965962438845985,0.9624778677188142,0.9589774792917696,0.9659782561458587
metal,['metal'],extra_trees,True,0.01,100,0.9033488642981944,0.8979895233907297,0.9087082052056592,0.9033092726492524,0.8978850030702967,0.908733542228208
metal,['metal'],extra_trees,True,0.1,100,0.878567268491555,0.8724456307687665,0.8846889062143435,0.878551026058431,0.8723614540850776,0.8847405980317845
metal,['metal'],extra_trees,True,0.5,100,0.8593185789167151,0.8548136750023081,0.8638234828311222,0.859379826354662,0.8548677572534832,0.8638918954558409
metal,['metal'],extra_trees,True,1.0,100,0.8645894001164823,0.8593257860430962,0.8698530141898685,0.8646297658240657,0.8593320268520911,0.8699275047960403
X3_ligand,['X3_ligand'],random_forest,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],random_forest,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],random_forest,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],random_forest,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],logistic_regression,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],logistic_regression,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],logistic_regression,True,0.5,100,0.572743156668608,0.5612679927453607,0.5842183205918553,0.4175905641597229,0.4041977485930906,0.4309833797263551
X3_ligand,['X3_ligand'],logistic_regression,True,1.0,100,0.5751601630751311,0.5636633169301828,0.5866570092200794,0.4233642709228051,0.409853406752687,0.4368751350929231
X3_ligand,['X3_ligand'],gradient_boosting,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],gradient_boosting,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],gradient_boosting,True,0.5,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],gradient_boosting,True,1.0,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],svc,True,0.01,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
X3_ligand,['X3_ligand'],svc,True,0.1,100,0.5727722772277227,0.5613014630738213,0.5842430913816241,0.4173037565080831,0.4036618544374568,0.4309456585787093
