target,model_targets,model,nmr_only,dataset_fraction,max_evals,accuracy_mean,accuracy_lb,accuracy_hb,f1_mean,f1_lb,f1_hb
metal,['metal'],gradient_boosting,False,0.5,100,0.9976580796252928,0.9959827707119712,0.9993333885386144,0.9976585333302376,0.9959836251585517,0.9993334415019234
metal,['metal'],gradient_boosting,False,1.0,100,0.9965346534653464,0.995910091562658,0.9971592153680352,0.9965357422559624,0.9959115206391584,0.9971599638727666
metal,['metal'],svc,False,0.01,100,0.8894736842105264,0.8137557755293804,0.9651915928916724,0.8886876583385324,0.8111522659401343,0.9662230507369304
metal,['metal'],svc,False,0.1,100,0.9545189504373178,0.9368166828002616,0.972221218074374,0.9546009735921182,0.9369411862066832,0.9722607609775532
metal,['metal'],svc,False,0.5,100,0.9811703360370798,0.9797992053737828,0.9825414667003768,0.9811748911165028,0.9798071525094676,0.982542629723538
metal,['metal'],svc,False,1.0,100,0.9859056493884684,0.9840009535976784,0.9878103451792584,0.9859199151743094,0.9840188486948366,0.9878209816537824
metal,['metal'],extra_trees,False,0.01,100,0.7263157894736841,0.6783618438626976,0.7742697350846707,0.737087969445507,0.6919212577561666,0.7822546811348474
metal,['metal'],extra_trees,False,0.1,100,0.911142857142857,0.8897835017158231,0.932502212569891,0.9112846631457964,0.8899194466122796,0.9326498796793128
metal,['metal'],extra_trees,False,0.5,100,0.8908352668213457,0.8773629452288823,0.9043075884138092,0.890884410292878,0.8774380239053963,0.9043307966803598
metal,['metal'],extra_trees,False,1.0,100,0.8361968549796156,0.8283130456879643,0.8440806642712669,0.8359018562227634,0.8279365767656661,0.8438671356798606
X3_ligand,['X3_ligand'],random_forest,False,0.01,100,0.4205882352941176,0.3891454774433671,0.4520309931448681,0.2502949633754211,0.2195240395116001,0.2810658872392421
X3_ligand,['X3_ligand'],random_forest,False,0.1,100,0.6210227272727272,0.5782517382331189,0.6637937163123355,0.4773362187074317,0.4241513260244594,0.5305211113904041
X3_ligand,['X3_ligand'],random_forest,False,0.5,100,0.5259541984732825,0.5205637409878883,0.5313446559586767,0.3625924614403786,0.3564369900032386,0.3687479328775186
X3_ligand,['X3_ligand'],random_forest,False,1.0,100,0.5642108328479907,0.5561038897983662,0.5723177758976151,0.4253042317328744,0.4167986340583839,0.4338098294073649
X3_ligand,['X3_ligand'],logistic_regression,False,0.01,100,0.5545454545454545,0.4966936920863087,0.6123972170046001,0.5049520205095688,0.4427136037829405,0.5671904372361971
X3_ligand,['X3_ligand'],logistic_regression,False,0.1,100,0.5943952802359881,0.5378842631514901,0.6509062973204861,0.5027869945653918,0.4330140891597751,0.5725598999710084
